sample	LA_RV_395_6024a_S62	LA_RV_389_6006a_S56	LA_RV_382_5978a_S49	LA_RV_372_5944a_S39	LA_RV_352_5899a_S19	293_5828a	289_5851a	228_5756a	227_5749a	225_5747a	222_5735a	220_5717a	207_5670a	203_5662a	199_5632a	197_5625a	188_5571a	186_5559a	180_5521a	178_5685a	160_5453a	115_5235a	113_5241a	088_5114a	083_5091a	065_5037a	054_4976a	046_4949a	029_4870a
Eggerthellaceae_bacterium|t__SGB14347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eggerthellaceae_bacterium|t__SGB14794	0.0	0.46106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eggerthellaceae_bacterium|t__SGB14795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eggerthellaceae_unclassified_SGB14322|t__SGB14322_group	0.0	0.27897	0.0	0.0	0.0	0.06917	0.00201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04095	0.21103	0.03771	0.0	0.33466	0.0294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eggerthellaceae_unclassified_SGB14341|t__SGB14341	0.10597	0.01881	0.15617	0.0	0.0	0.0	0.0	0.03754	0.07323	0.2024	0.0	0.0	0.10001	0.2116	0.0	0.0	0.00887	0.0	0.0	0.05449	0.0	0.07355	0.0	0.0	0.0	0.0	0.19367	0.0	0.0
Eggerthella_lenta|t__SGB14809	0.00255	0.00536	0.00306	0.02116	0.01588	0.00129	0.0	0.00596	0.0108	0.02319	0.0	0.0	0.0	0.0	0.05613	0.00076	0.02272	0.04975	0.10834	0.01876	0.22299	0.0	0.37493	0.2148	0.43354	0.0765	0.00187	0.14556	0.25859
Eggerthella_sinensis|t__SGB14810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eggerthella_sp_HF_1101|t__SGB74488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00624	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eggerthella_sp_YY7918|t__SGB14811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enteroscipio_rubneri|t__SGB14803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00334	0.00033	0.0	0.0	0.0	0.05971	0.09138	0.0	0.0	0.0	0.0	0.0
GGB45432_SGB63101|t__SGB63101	0.01432	0.00093	0.00934	0.0	0.0	0.00011	0.0	0.0	0.00319	0.00253	0.00358	0.0	0.0	0.0	0.0	0.02235	0.0345	0.05117	0.0949	0.03593	0.0	0.0	0.0	0.02133	0.0	0.0	0.0013	0.0	0.00143
GGB9361_SGB14336|t__SGB14336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9434_SGB14812|t__SGB14812	0.0	0.03287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gordonibacter_pamelaeae|t__SGB14807	0.06321	0.0	0.00633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00832	0.00516	0.01418	0.0	0.06353	0.0	0.00274	0.0	0.03783	0.0	0.0	0.0	0.0	0.03408
Gordonibacter_sp_An232A|t__SGB14805	0.00772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61943	0.0	0.0	0.0	0.0	0.0	0.0	0.03116	0.02021	0.0	0.0	0.0	0.0	0.00012	0.01413	0.0	0.0	0.0	0.0
Gordonibacter_urolithinfaciens|t__SGB14808	0.00435	0.0	0.03257	0.0	0.00644	0.04315	0.0	0.04226	0.0	0.0	0.0	0.0	0.0	0.0	0.0142	0.0	0.0	0.02966	0.06369	0.0	0.0	0.0	0.04715	0.02809	0.05888	0.00416	0.0	0.0	0.0
Raoultibacter_massiliensis|t__SGB33551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Raoultibacter_timonensis|t__SGB33550	0.00731	0.0502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01197	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slackia_equolifaciens|t__SGB33546	0.0	0.02692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slackia_exigua|t__SGB14784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slackia_isoflavoniconvertens|t__SGB14773_group	0.0	0.0	0.11074	0.0	0.0	0.0	0.02487	0.0	0.21487	0.0	0.0	0.0	0.09533	0.24949	0.09791	0.27449	0.0	0.0	0.0	0.03291	0.0	0.0	0.0	0.0	0.0	0.0	0.24345	0.0	0.0
Slackia_piriformis|t__SGB14779	0.12611	0.0	0.0	0.0	0.0	0.03732	0.0	0.0	0.0	0.0	0.0	0.0	0.06041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01912	0.0	0.0
Bacteria_unclassified_SGB41586|t__SGB41586	0.0	0.0	0.0198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bacterium_1XD21_13|t__SGB82510	0.0	0.0	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bacterium_1xD8_48|t__SGB41627	0.0	0.0	0.00576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bacterium_OL_1|t__SGB14389_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28955_SGB41663|t__SGB41663	0.0	0.0	0.00209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28904_SGB41597|t__SGB41597	0.0	0.0	0.00628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidaceae_bacterium|t__SGB1404	0.0	0.0	0.28923	0.0	0.0	0.0	0.0	0.0	0.0	0.01221	0.03958	0.0	0.0	0.0	0.0	0.05654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidaceae_bacterium|t__SGB1408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidaceae_bacterium|t__SGB1886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidaceae_bacterium|t__SGB1910	0.0	0.0	0.77359	0.0	0.0	0.0	2.91753	0.0	0.0	0.0	0.0	0.0	0.5816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidaceae_bacterium|t__SGB1914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_acidifaciens|t__SGB48548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00257	0.0	0.0
Bacteroides_bouchesdurhonensis|t__SGB3321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_caccae|t__SGB1877	0.44556	0.23529	0.22903	0.0	0.0	0.0	0.50456	0.37316	0.0	0.25265	1.41841	0.19136	0.55723	0.0	1.84114	0.17043	0.0	0.0	0.25368	0.11174	0.0	0.33	0.0	0.67015	2.21765	0.0	0.13851	0.0	0.0
Bacteroides_cellulosilyticus|t__SGB1844	0.0	0.0	0.0	0.0	0.015	0.00242	0.02005	0.0	0.0	0.82786	0.0	0.0	0.02732	0.0	0.49875	0.00069	0.32645	0.0	0.0	0.0	0.0	0.0	0.0	0.78854	0.0	0.22346	0.0	4.13664	0.0
Bacteroides_clarus|t__SGB1832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01705	0.0	0.0	0.0	0.04941	0.17925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01958	0.0	0.0
Bacteroides_congonensis|t__SGB1878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.13464
Bacteroides_eggerthii|t__SGB1829	0.0	1.32842	0.00037	0.0	0.0	1.29233	0.00858	0.0	0.0	0.0	3.04174	2.35521	0.0	0.0	0.0	0.04513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07703	0.0	0.0
Bacteroides_faecalis|t__SGB27808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_faecis|t__SGB1860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92831	0.0	0.0	0.0	1.64346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_finegoldii|t__SGB1862	0.0	0.0	0.0	0.0	0.0	1.28399	0.0	0.0	0.0	0.92229	0.0	0.0	0.0	0.10616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02868	0.0	0.0
Bacteroides_fluxus|t__SGB1835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_fragilis|t__SGB1853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_fragilis|t__SGB1855_group	0.11294	0.01393	0.0417	0.0	0.92695	0.12204	0.08188	0.0	0.15355	0.0	0.0	0.0	0.0	0.0	0.64898	0.26915	0.0	0.0	0.0	0.14222	8.77219	0.0	1.50026	0.0	0.86965	0.0	0.0312	4.45406	0.0
Bacteroides_ilei|t__SGB1889	0.0	0.0	0.10975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_intestinalis|t__SGB1846	0.0	0.04283	0.00866	0.0	3.37904	0.0	0.01065	0.32962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06324	0.0	0.0	0.0	0.0	16.95872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_ndongoniae|t__SGB1821	0.0	2.51154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_nordii|t__SGB1858	0.0	0.02212	0.0	0.0	0.23312	0.01111	0.001	0.0	0.0	0.0	0.0	0.0	0.00878	0.0	0.0	0.00465	0.00937	0.0	0.0	0.00116	0.0	0.00306	0.0	0.0	0.00149	0.0	0.00353	0.0	0.0
Bacteroides_ovatus|t__SGB1871	1.18549	0.48966	0.06106	4.19649	0.42923	0.0	0.65078	2.55244	0.58338	0.52474	2.35642	0.33923	0.07245	0.21595	0.26581	0.01123	0.09282	0.527	0.00087	0.07508	0.0	0.11019	5.14079	1.82457	2.35189	0.00759	0.17426	0.70362	0.21436
Bacteroides_salyersiae|t__SGB1857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_sp_An322|t__SGB1915	0.0	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_sp_Marseille_P3684|t__SGB1429	0.0	0.0	0.45952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_stercoris|t__SGB1830_group	2.93111	0.62787	0.12772	0.0	0.0	0.0	2.10393	0.0	0.15984	0.59255	0.0	1.06565	0.18481	0.0	0.0	0.0	0.0	0.0	0.05393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75846	0.0	0.82747
Bacteroides_thetaiotaomicron|t__SGB1861	1.35601	0.2033	0.22281	0.51192	0.0	0.36727	0.38297	0.0	0.0	0.62104	0.0	0.1734	0.20154	0.09769	0.0	0.00522	0.27655	0.32137	0.0	0.09953	4.0127	0.23366	0.0	0.0	0.1988	0.88758	0.0096	0.45323	0.0933
Bacteroides_timonensis|t__SGB1842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95557	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_togonis|t__SGB1822	0.0	0.0	0.00208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_uniformis|t__SGB1836_group	0.0	11.11919	0.22251	7.87512	6.31032	1.36894	0.58459	7.51484	2.60906	2.26729	2.09512	4.0581	0.17301	0.23678	3.55296	3.79284	5.98151	4.45863	0.06502	2.99728	0.0	3.49618	5.16872	2.03288	9.20088	19.37021	1.13352	0.95489	1.19726
Bacteroides_xylanisolvens|t__SGB1867	0.0	0.24721	0.13497	0.0	0.0	0.24569	1.29343	0.0	0.0	0.22574	0.0	0.28204	0.09891	0.0	0.39008	0.01146	0.01559	0.18355	0.0	0.3213	0.0	0.12978	0.0	0.18559	0.00323	2.13485	0.00305	0.13893	0.21312
GGB1387_SGB1895|t__SGB1895	0.0	0.0	1.81616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mediterranea_massiliensis|t__SGB1824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidales_bacterium|t__SGB1964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidales_bacterium|t__SGB2021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47685	0.92392	0.0	0.0	0.62837	0.0	0.0	0.02806	0.0	0.0	0.0	0.0	0.0	5.5288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidales_bacterium|t__SGB2069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidales_unclassified_SGB2076|t__SGB2076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.06813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidales_unclassified_SGB2135|t__SGB2135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.23496	0.0	0.0	0.0	0.0	0.0	0.0
GGB1495_SGB2071|t__SGB2071	0.0	0.0	0.0	6.41233	0.0	0.0	0.0	0.0	1.03815	0.88764	0.0	0.0	0.0	0.0	0.0	0.47162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.60938	0.0	0.0
GGB1538_SGB2121|t__SGB2121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB1543_SGB2126|t__SGB2126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB1582_SGB2173|t__SGB2173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phocaeicola_barnesiae|t__SGB1897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2318	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phocaeicola_coprocola|t__SGB1891_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77371	0.0	13.17777	0.0	0.0	0.72932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89723	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phocaeicola_coprophilus|t__SGB1888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phocaeicola_dorei|t__SGB1815	6.69855	2.10654	0.24624	0.0	6.41812	1.7616	0.0	0.0	0.17024	0.05914	3.20334	2.13316	1.44363	1.06633	0.0	0.18513	0.0	0.57272	0.15332	2.5105	0.0	0.0	0.00018	0.0	0.00126	0.0	0.0	1.18902	2.29822
Phocaeicola_massiliensis|t__SGB1812	0.0	0.0	0.0	7.4364	0.0	0.0	0.0	4.61777	1.24423	1.13435	0.0	2.4987	0.0979	1.82427	0.0	0.0	2.15193	0.0	0.0	0.0	0.0	1.75181	0.0	2.38755	0.0	1.66383	0.59953	0.0	0.0
Phocaeicola_plebeius|t__SGB1903_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3727	0.0	0.0	0.0	0.0	0.0	0.0	0.08492	0.0	0.0	0.0	0.0	0.0	1.34541	0.0	0.0	0.0	0.0	0.00189	0.0	0.0
Phocaeicola_vulgatus|t__SGB1814	0.46602	1.8635	0.79401	15.2708	0.00241	8.19941	9.38289	4.44811	4.40966	6.59329	3.12125	0.04191	1.09168	0.99297	13.25711	0.85188	2.91781	3.04428	2.96566	2.72823	0.0	2.286	5.12491	5.52653	12.89071	22.41912	1.85905	5.89483	2.54706
Barnesiella_intestinihominis|t__SGB1965	0.84271	0.57529	0.11302	0.19542	0.45788	2.89284	0.47053	0.0	0.0	1.02601	0.39861	1.53742	0.33548	0.23264	1.48313	0.17948	1.00999	0.0	0.00649	1.32698	0.0	0.5934	0.0	1.13732	0.09179	0.0	0.10164	0.0	0.23042
Coprobacter_fastidiosus|t__SGB1963	0.01592	0.36784	0.0	0.0	0.03586	0.0	0.48269	0.0	0.0	0.0	0.0	0.0	0.00275	0.00898	0.0	0.00219	0.0	0.0	0.00173	0.05104	0.0	0.06026	0.0	0.05806	0.15727	0.19509	0.00011	0.22973	0.0
Coprobacter_secundus|t__SGB1962	0.0	0.01147	0.0	0.0	0.0	0.0	0.01149	0.0	0.0	0.04369	0.01716	0.0	0.0	0.05549	0.0	0.0	0.02523	0.0	0.0056	0.00893	0.0	0.01427	0.0	0.0	0.0	0.06082	0.00401	0.0	0.0
Butyricimonas_SGB1783|t__SGB1783	0.00296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Butyricimonas_faecalis|t__SGB1782	0.0	0.17347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2883	0.0	0.0	0.0495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Butyricimonas_faecihominis|t__SGB1786	0.06858	0.0	0.0	0.0	0.0	0.45108	0.0	0.0	0.0	0.0	0.0	0.0	0.11389	0.02657	0.0	0.0	0.0	0.0	0.0	0.02776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05064	0.03404
Butyricimonas_paravirosa|t__SGB1785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14346	0.15938	0.0	0.0719	0.0	0.0	0.0	0.3116	0.0	0.01114	0.0	0.0	0.01382	0.0	0.0	0.0	0.0	0.10012	0.0	0.0
Butyricimonas_sp_Marseille_P3923|t__SGB1778	0.0	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Butyricimonas_virosa|t__SGB1784	0.0	0.06532	0.0	0.0	0.28304	0.0	0.29929	0.0	0.0	0.20004	0.0	0.0	0.0	0.05942	0.0	0.0945	0.0	0.0	0.0	0.06301	0.0	0.19116	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB1332_SGB1789|t__SGB1789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Odoribacter_laneus|t__SGB1792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Odoribacter_splanchnicus|t__SGB1790	0.23076	0.24763	0.14296	0.0	0.2294	0.48263	0.32184	0.2	0.0	0.51444	0.22831	0.29734	0.4272	0.02773	0.33454	0.08268	0.28531	0.52371	0.01194	0.13905	0.0	0.1239	0.26498	0.33833	0.1388	0.0	0.15761	0.08453	0.0
Porphyromonas_SGB1977|t__SGB1977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00377	0.0	0.0	0.01433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyromonas_SGB1980|t__SGB1980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.0	0.0	0.0	0.0	0.00118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyromonas_bennonis|t__SGB1985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyromonas_somerae|t__SGB1991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.05686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sanguibacteroides_justesenii|t__SGB1776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB1215_SGB1581|t__SGB1581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03054	0.0	0.0	0.00368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
