sample	LA_RV_373_5965a_S40	LA_RV_355_5908a_S22	291_5865a	285_5792a	284_5789a	234_5779a	229_5764a	223_5732a	218_5723a	216_5714a	213_5692a	198_5605a	195_5610a	185_5554a	179_5504a	161_5469a	150_5340a	149_5373a	128_5318a	100_5150a	093_5162a	085_5110a	056_4978a	051_4967a	043_4947a	032_4883a	026_4858a	010_4671a	008_4655a	007_4640a
Eggerthellaceae_bacterium|t__SGB14334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62031	0.0	0.0	0.0	0.0	0.01635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33268	0.0	0.0	0.0	0.0	0.0
Eggerthellaceae_bacterium|t__SGB14344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eggerthellaceae_bacterium|t__SGB14794	0.0451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eggerthellaceae_bacterium|t__SGB14795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14325	0.0	0.0	0.0	0.0	0.0
Eggerthellaceae_bacterium|t__SGB86230	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eggerthellaceae_unclassified_SGB14322|t__SGB14322_group	0.0712	0.02006	0.00444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02672	0.0	0.0	0.0	0.0	0.12859	0.09619	0.0618	0.05397	0.01057	0.0	0.0	0.0	0.04815	0.0	0.0054	0.0	0.19357
Eggerthellaceae_unclassified_SGB14341|t__SGB14341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37636	0.0	0.33057	0.08597	0.0	0.0	0.0	0.00396	0.01433	0.00211	0.0	0.0	0.0	0.02356	0.0	0.0	0.0	0.0	0.0	0.55756	0.0	0.0	0.0
Eggerthella_lenta|t__SGB14809	0.01351	0.0	0.0	1.1469	1.12781	0.0	0.0	0.03893	0.24326	0.01689	0.0	0.03199	0.0	1.88043	0.0	0.0	0.0	0.00219	0.0	0.0	0.0	0.0	0.01155	0.11061	0.0	0.12335	0.04873	0.04418	0.37615	0.00193
Eggerthella_sinensis|t__SGB14810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05
Enterorhabdus_sp_P55|t__SGB42958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00151	0.0	0.0	0.0	0.0	0.0
Enteroscipio_rubneri|t__SGB14803	0.0	0.0	0.0	0.12482	0.12303	0.0	0.0	0.0	0.01309	0.0	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00904	0.0	0.00296	0.0	0.0	0.0	0.0
GGB45432_SGB63101|t__SGB63101	0.0	0.0	0.0	0.01217	0.00906	0.00636	0.01315	0.00677	0.00096	0.0	0.0	0.00101	0.00726	0.0	0.0	0.01158	0.0	0.07289	0.0	0.00245	0.00037	0.0	0.00711	0.0	0.0055	0.0168	0.03789	0.02748	0.00362	0.0676
GGB9361_SGB14336|t__SGB14336	0.1509	0.0	0.0	0.0	0.0	0.2481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01462	0.0	0.0	0.0	0.00507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gordonibacter_pamelaeae|t__SGB14807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01068	0.04264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00306	0.0	0.0	0.03554	0.0	0.02454	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gordonibacter_sp_An232A|t__SGB14805	0.0	0.0	0.0	0.0	0.00012	0.00257	0.0	0.0	0.01687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00309	0.0	0.0	0.0	0.0	0.00163	0.0	0.0	0.00011	0.00981	0.0	0.0	0.63817
Gordonibacter_urolithinfaciens|t__SGB14808	0.00092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02843	0.02082	0.0	0.02576	0.01577	0.0	0.0	0.0	0.01405	0.12018	0.0	0.0	0.0	0.0	0.01832	0.01204	0.0	0.01906	0.06985	0.01359	0.0	0.31954
Raoultibacter_massiliensis|t__SGB33551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00578	0.0	0.0	0.0
Slackia_SGB14778|t__SGB14778	0.0	0.0	0.0	0.0	0.0	0.0	0.09413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slackia_equolifaciens|t__SGB33546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slackia_isoflavoniconvertens|t__SGB14773_group	0.25688	0.01786	0.03191	0.0	0.0	0.06698	0.0	0.0	0.0	0.0	0.0	0.0	0.23353	0.0	0.70106	0.02324	0.07213	0.0	0.08511	0.0	0.0	0.04134	0.0	0.0	0.0	0.03222	0.0	0.07342	0.0	0.0
Slackia_piriformis|t__SGB14779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bacterium_OL_1|t__SGB14389_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidaceae_bacterium|t__SGB1404	0.28719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0876	0.0	0.0	0.0	0.0	0.0	0.04231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidaceae_bacterium|t__SGB1408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidaceae_bacterium|t__SGB1472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58202	0.0	0.0	0.05937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidaceae_bacterium|t__SGB1475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.13873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidaceae_bacterium|t__SGB1478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidaceae_bacterium|t__SGB1887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidaceae_bacterium|t__SGB1910	0.0	0.0	2.5595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidaceae_unclassified_SGB1909|t__SGB1909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89639	0.0	0.0	0.0	0.0	0.0
Bacteroides_bouchesdurhonensis|t__SGB3321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05553	0.0	0.0	0.0
Bacteroides_caccae|t__SGB1877	0.0	0.25873	0.47032	0.66362	0.60121	0.0	0.0	0.36747	0.59992	0.0	0.16482	0.54763	0.48723	0.0	0.03375	0.43066	0.0	0.0	0.0	0.0	0.0	0.00251	0.0	0.0	0.0388	0.14122	0.29189	0.13527	1.04978	0.00255
Bacteroides_cellulosilyticus|t__SGB1844	0.53795	0.06974	0.02076	4.07848	3.98776	0.01035	0.0	0.0	0.15602	1.70199	0.00678	0.0	0.0	0.0	0.0	0.18067	0.0	0.17091	0.0	0.0	2.24156	0.0	15.46179	0.0	0.0	0.30387	8e-05	0.00762	0.0	0.20747
Bacteroides_clarus|t__SGB1832	0.0	0.0	0.0	0.0	0.0	0.24123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00082	0.0	0.0	9.39995	0.0	0.0	0.0	0.0	0.00397	0.0	0.00516
Bacteroides_congonensis|t__SGB1878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.0
Bacteroides_cutis|t__SGB1827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.00029
Bacteroides_eggerthii|t__SGB1829	0.0	0.00804	0.01113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07364	0.0	0.0	0.1869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66354	5.02512	0.01085
Bacteroides_faecalis|t__SGB27808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_faecis|t__SGB1860	0.0	0.0	0.0	0.0	0.0	0.0	1.03013	0.0	0.0	0.0	0.10339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_finegoldii|t__SGB1862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44706	0.0	0.0	0.0	0.0006	0.0	0.0009
Bacteroides_fluxus|t__SGB1835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_fragilis|t__SGB1853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24716	0.0	0.0
Bacteroides_fragilis|t__SGB1855_group	1.44115	0.0	0.07786	0.41684	0.3437	0.24731	1.5162	0.5885	0.0	0.59444	0.0	0.41969	0.0	0.04446	0.01625	0.2192	0.05888	0.25184	0.0	0.0	0.0039	0.0	0.0124	0.0	0.0	0.76327	0.55576	0.02793	0.18901	0.0
Bacteroides_intestinalis|t__SGB1846	0.0	0.0	0.01242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00863	0.0	0.0	0.0	0.0	0.78364	0.0	0.16032	0.0	0.0	0.0	0.0	0.0	0.0	0.13322	0.00104	0.0	0.0
Bacteroides_ndongoniae|t__SGB1821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11207	0.0	0.0	0.0	0.0	0.0
Bacteroides_nordii|t__SGB1858	0.0	0.03261	0.00053	0.38292	0.35686	0.0	0.00038	0.0	0.0	0.0	0.0	0.03038	0.0	0.0	0.0	0.0	0.00097	0.04712	0.0	0.0	0.0107	0.0	0.15727	0.0	0.0	0.02256	0.0	0.0963	0.0	0.0
Bacteroides_ovatus|t__SGB1871	0.31393	0.77275	0.65863	0.38568	0.33114	0.51295	0.17577	0.41522	0.97789	0.18388	0.11673	2.637	0.5073	0.65172	0.03646	0.05677	0.00034	0.9695	0.01484	0.11095	0.37873	0.00049	1.25409	0.0	0.12744	0.28746	1.52947	0.32258	0.50259	0.02672
Bacteroides_salyersiae|t__SGB1857	0.0	0.0	0.0	0.0	0.0	0.0	0.30287	0.40379	0.0	0.0	0.00847	0.0	0.31844	0.0571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_sp_AM10_21B|t__SGB1831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_sp_Marseille_P3684|t__SGB1429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76296	0.0	0.0	0.0	0.0	0.63754	0.0	0.0	0.0	0.0	0.00264
Bacteroides_stercorirosoris|t__SGB1848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_stercoris|t__SGB1830_group	0.0	0.0	1.71845	0.0	0.0	0.0	0.0	0.0	0.0	3.61528	0.36236	4.92308	0.0	10.92491	0.0	2.04286	0.0	0.0	0.0	0.0	0.14082	0.0	0.15275	0.0	0.0567	0.0	0.0	0.0	0.0	0.0
Bacteroides_thetaiotaomicron|t__SGB1861	0.0	0.23241	0.38221	0.25414	0.25357	0.47117	0.07165	0.6613	0.23522	0.0	0.00892	1.16183	0.16498	0.54325	0.0132	0.20179	0.07475	0.0	0.00082	0.1143	0.01862	0.0	3.90288	0.59297	0.0	0.22743	0.53328	0.51682	0.44448	0.08909
Bacteroides_timonensis|t__SGB1842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_uniformis|t__SGB1836_group	1.91535	0.282	0.58578	3.16479	2.90692	0.71607	0.33335	4.11075	9.69791	4.58295	1.2267	2.70267	6.39004	1.23882	0.03488	0.44818	1.94137	0.72492	0.03576	2.1977	1.58523	0.00672	18.77011	1.87652	3.51672	8.58228	5.76317	7.4342	4.20651	0.17734
Bacteroides_xylanisolvens|t__SGB1867	0.0	0.03326	1.36849	0.6414	0.63468	0.17286	0.0	0.05463	0.94735	0.0	0.14336	0.4591	0.08708	0.03579	0.0	0.0334	0.25997	0.00868	0.03091	0.00579	0.0	0.0	0.0	0.88515	0.04219	0.0	1.2488	0.0866	0.63123	0.01118
GGB1116_SGB1430|t__SGB1430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22084	0.0	0.0	0.0	0.0	0.0
GGB1380_SGB1883|t__SGB1883_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB1387_SGB1895|t__SGB1895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidales_bacterium|t__SGB2021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidales_unclassified_SGB2076|t__SGB2076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06405	0.0	0.0	0.0	0.0	0.0	0.36592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroidales_unclassified_SGB2162|t__SGB2162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB1495_SGB2071|t__SGB2071	0.0	0.49391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17801	0.0	0.31975	0.0	0.0	0.1705	0.0	0.0	0.06753	0.0	3.97928	0.0	0.0	0.0	9e-05	0.0	0.07764
GGB1536_SGB2119|t__SGB2119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB1538_SGB2121|t__SGB2121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB1543_SGB2126|t__SGB2126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB1547_SGB2131|t__SGB2131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB1582_SGB2173|t__SGB2173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phocaeicola_coprocola|t__SGB1891_group	0.0	1.53277	0.0	0.0	0.0	0.0	0.33565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18507	0.0	0.0	0.0	0.0	0.0	0.0	0.01414	0.16387	0.0	4.4907	0.0	0.0	3.91645	0.0	0.0
Phocaeicola_coprophilus|t__SGB1888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20987	1.3839	0.0	0.0	0.0	0.0	0.0
Phocaeicola_dorei|t__SGB1815	1.28544	0.0	0.0	0.0	0.0	1.37075	1.40035	2.43324	6.47725	0.50476	1.01295	0.0	1.0806	0.0	0.19636	0.0	0.03483	0.27061	0.05693	0.65838	1.04995	0.00782	0.38448	0.0	1.54119	0.0	1.16364	0.22253	1.67709	0.00208
Phocaeicola_massiliensis|t__SGB1812	0.0	0.27233	0.0	0.0	0.0	0.0	0.0	0.0	0.74215	0.0	1.62568	0.0	2.90054	0.0	0.0	0.0	0.0	0.0003	0.0	0.40252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68313	0.0	0.01386
Phocaeicola_plebeius|t__SGB1903_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0	0.0	0.0	0.0	18.36161	18.51872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12204	0.0	0.0	0.0	0.0	0.0
Phocaeicola_vulgatus|t__SGB1814	0.0	1.20263	11.83079	4.58461	3.73139	0.45554	0.0	1.10302	2.04515	5.10199	3.16084	7.37324	3.99291	7.55668	0.96006	2.75867	0.95136	0.42958	0.0	0.64832	1.76649	0.01178	11.53229	6.90033	0.66092	1.60949	1.46915	2.99661	11.33237	0.46625
Barnesiella_intestinihominis|t__SGB1965	0.0	0.022	0.43921	0.0	0.0	1.68847	0.0	1.54028	0.0	0.0	0.64691	0.91924	0.01878	0.0	0.0	0.33481	0.04327	0.99856	0.00806	0.44327	0.82032	0.0	0.16323	0.0	0.46734	0.0	1.26525	0.09557	0.0	0.00329
Barnesiella_sp_WM24|t__SGB2084	0.0	0.0	0.0	0.0	0.0	0.0	0.00507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coprobacter_fastidiosus|t__SGB1963	0.00601	0.07175	0.48009	0.0	0.0	0.25	0.0	0.0	0.0	0.09577	0.00096	0.0	0.00879	0.00171	0.0	0.08746	0.04664	0.0	0.00012	0.0	0.14023	0.0	1.14069	0.0	0.00548	0.0	0.00999	0.17374	0.42556	0.00064
Coprobacter_secundus|t__SGB1962	0.03838	0.00642	0.01306	0.0	0.0	0.05536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153	0.00064	0.01926	0.00129	0.01359	0.0	0.0	0.02561	0.0	0.0	0.15014	0.07649	0.03434	0.0	0.0
Butyricimonas_SGB1783|t__SGB1783	0.0	0.00655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Butyricimonas_faecalis|t__SGB1782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13533	0.0	0.0	0.0	0.0	0.0	0.00408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Butyricimonas_faecihominis|t__SGB1786	0.0	0.11343	0.0	0.0	0.0	0.0	0.0	0.0	0.08487	0.0	0.14636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00743	0.0284	0.0	0.0	0.07069	0.0	0.0	0.02819	0.0	0.0032	0.0	0.0
Butyricimonas_paravirosa|t__SGB1785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00682	0.0	0.09783	0.0	0.0	0.01171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Butyricimonas_sp_Marseille_P3923|t__SGB1778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Butyricimonas_virosa|t__SGB1784	0.0	0.0	0.256	0.19715	0.25527	0.22472	0.0	0.0	0.06292	0.0	0.0	0.13914	0.0	0.0	0.0	0.0279	0.00155	0.0	0.00497	0.0	0.283	0.0	0.25807	0.0	0.0	0.01695	0.0	0.04302	0.0	0.0
GGB1332_SGB1789|t__SGB1789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Odoribacter_laneus|t__SGB1792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Odoribacter_sp_AF15_53|t__SGB1781	0.0	0.0	0.0	0.12678	0.13074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Odoribacter_splanchnicus|t__SGB1790	0.37257	0.05487	0.2721	0.45781	0.46541	0.30394	0.0	0.26092	0.21855	0.49874	0.33822	0.08964	0.52759	0.0	0.0	0.19823	0.09573	0.22845	0.01676	0.0315	0.19334	0.0036	0.21152	0.24903	0.12811	0.39273	0.24242	0.19412	0.32596	0.01026
Porphyromonas_SGB1980|t__SGB1980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyromonas_asaccharolytica|t__SGB1981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00289
Porphyromonas_sp_HMSC065F10|t__SGB1990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00462
Porphyromonas_uenonis|t__SGB1973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sanguibacteroides_justesenii|t__SGB1776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
